StationCode,SampleDate,ProjectCode,EventCode,ProtocolCode,AgencyCode,SampleComments,LocationCode,GeometryShape,CollectionTime,CollectionMethodCode,SampleTypeCode,Replicate,CollectionDeviceName,CollectionDepth,UnitCollectionDepth,PositionWaterColumn,LabCollectionComments,LabBatch,AnalysisDate,MatrixName,MethodName,AnalyteName,FractionName,UnitName,LabReplicate,Result,ResQualCode,MDL,RL,QACode,ComplianceCode,DilutionFactor,ExpectedValue,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,SampleID,LabSampleID,LabResultComments,WeatherCondition,SampleStart,SampleEnd,"Above applicable WQBEL, receiving water limitation, action level, or aquatic toxicity threshold?","Applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results","Source of applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results"
BC_RW_FDUP (Comp),22-Nov-18,BC CIMP (RW),WQ,,,,,,00:08:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,,12/Jan/2019 01:28,Stormborne Sediment,Calculated,PCB 031,,pg/g ww,,267.073,,1.476,15.854,FDP,Com,5,,,,,,WPD-25488,3281925,,Wet,11/22/2018 00:08,11/22/2018 02:54,,,
BC_RW_FBLANK (Comp),30-Sep-18,BC CIMP (RW),WQ,,,,,,12:30:00,Water_Grab,Equipment Blank,,Autosampler,,,,,,14/Oct/2018 00:00,Blank Water,EPA 1668C,PCB 031,,ng/L,,<0.00063,ND,0.00063,0.2,None,Com,1,,,,,,WPD-25490,3281912,,Wet,09/30/2018 12:30,09/30/2018 12:30,,,
BC_SW_FAI,22-Nov-18,BC CIMP (SWO),WQ,,,,,,01:28:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,320-45569-1,01/Dec/2018 00:00,Sample Water,EPA 1668C,PCB 031,,ng/L,,0.18DNQ,DNQ,0.0059,1.9,None,Com,1,,,,,,WPD-25492,3281908,,Wet,11/22/2018 01:28,11/22/2018 05:22,,,
CC_SW_LAC,22-Nov-18,BC CIMP (SWO),WQ,,,,,,00:50:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,320-45569-1,01/Dec/2018 00:00,Sample Water,EPA 1668C,PCB 031,,ng/L,,0.12DNQ,DNQ,0.0034,2,None,Com,1,,,,,,WPD-25494,3281909,,Wet,11/22/2018 00:50,11/22/2018 03:50,,,
SC_SW_WAS,21-Nov-18,BC CIMP (SWO),WQ,,,,,,00:40:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,320-45569-1,01/Dec/2018 00:00,Sample Water,EPA 1668C,PCB 031,,ng/L,,0.029DNQ,DNQ,0.0011,1.9,None,Com,1,,,,,,WPD-25496,3281910,,Wet,11/21/2018 00:40,11/22/2018 03:40,,,
BC_SW_FDUP (Comp),22-Nov-18,BC CIMP (SWO),WQ,,,,,,01:28:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,320-45569-1,01/Dec/2018 00:00,Sample Water,EPA 1668C,PCB 031,,ng/L,,0.10DNQ,DNQ,0.0034,2,None,Com,1,,,,,,WPD-25497,3281911,,Wet,11/22/2018 01:28,11/22/2018 05:22,,,
BC_02_ING,5-Jan-19,BC CIMP (RW),WQ,,,,,,21:45:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,02/Feb/2019 00:55,Stormborne Sediment,Calculated,PCB 031,,pg/g ww,,824.903,,4.71,9.67,None,Com,1,,,,,,WPD-25703,3676925,,Wet,01/05/2019 21:45,01/06/2019 09:55,,,
BC_02_ING (SBS FBlank),4-Jan-19,BC CIMP (RW),WQ,,,,,,12:00:00,Autosampler (Flow Paced),Equipment Blank,,Autosampler,,,,,,29/Jan/2019 13:54,Blank Water,EPA Method 1668C,PCB 031,,pg/L,,5.48,,2.42,4.94,None,Com,1,,,,,,WPD-25704,3676923,,Wet,01/04/2019 12:00,01/04/2019 12:00,,,
CC_CEN,5-Jan-19,BC CIMP (RW),WQ,,,,,,22:11:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,02/Feb/2019 02:00,Stormborne Sediment,Calculated,PCB 031,,pg/g ww,,310.952,,11.52,28,None,Com,1,,,,,,WPD-25707,3676926,,Wet,01/05/2019 22:11,01/06/2019 02:00,,,
CC_CEN (SBS Fblank),4-Jan-19,BC CIMP (RW),WQ,,,,,,13:15:00,Autosampler (Flow Paced),Equipment Blank,,Autosampler,,,,,,29/Jan/2019 14:59,Blank Water,EPA Method 1668C,PCB 031,,pg/L,,8.84,,2.42,5.01,None,Com,1,,,,,,WPD-25708,3676924,,Wet,01/04/2019 13:15,01/04/2019 13:15,,,
BC_RW_FDUP (Comp),5-Jan-19,BC CIMP (RW),WQ,,,,,,21:45:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,,27/Feb/2019 19:48,Stormborne Sediment,Calculated,PCB 031,,pg/g ww,,747.082,,4.71,50.58,None,Com,5,,,,,,WPD-25713,3676927,,Wet,01/05/2019 21:45,01/06/2019 09:55,,,
BC_RW_FBLANK (Comp),3-Jan-19,BC CIMP (RW),WQ,,,,,,11:55:00,Autosampler (Flow Paced),Equipment Blank,,Autosampler,,,,,,25/Jan/2019 21:10,Blank Water,EPA 1668C,PCB 031,,ng/L,,0.0031DNQ,DNQ,0.00068,2,None,Com,1,,,,,,WPD-25715,3676902,,Wet,01/03/2019 11:55,01/03/2019 11:55,,,
BC_SW_FAI,5-Jan-19,BC CIMP (SWO),WQ,,,,,,18:11:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,25/Jan/2019 03:15,Sample Water,EPA 1668C,PCB 031,,ng/L,,0.12DNQ,DNQ,0.0036,2.6,None,Com,1,,,,,,WPD-25717,3676928,,Wet,01/05/2019 18:11,01/06/2019 01:59,,,
CC_SW_LAC,5-Jan-19,BC CIMP (SWO),WQ,,,,,,20:50:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,25/Jan/2019 04:30,Sample Water,EPA 1668C,PCB 031,,ng/L,,0.14DNQ,DNQ,0.0024,1.9,None,Com,1,,,,,,WPD-25719,3676930,,Wet,01/05/2019 20:50,01/05/2019 22:50,,,
SC_SW_WAS,5-Jan-19,BC CIMP (SWO),WQ,,,,,,19:55:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,25/Jan/2019 05:45,Sample Water,EPA 1668C,PCB 031,,ng/L,,0.049DNQ,DNQ,0.0015,1.9,VCR,Com,1,,,,,,WPD-25721,3676931,,Wet,01/05/2019 19:55,01/05/2019 22:55,,,
BC_SW_FDUP (Comp),5-Jan-19,BC CIMP (SWO),WQ,,,,,,18:11:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,,25/Jan/2019 19:55,Sample Water,EPA 1668C,PCB 031,,ng/L,,0.12DNQ,DNQ,0.0031,2.6,None,Com,1,,,,,,WPD-25722,3676929,,Wet,01/05/2019 18:11,01/06/2019 01:59,,,
BC_02_ING,31-Jan-19,BC CIMP (RW),WQ,,,,,,10:51:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,28/Feb/2019 15:20,Stormborne Sediment,Calculated,PCB 031,,pg/g ww,,495.918,,4.94,50.41,FDP,Com,5,,,,,,WPD-25969,3823414,,Wet,01/31/2019 10:51,01/31/2019 18:03,,,
BC_02_ING (SBS FBlank),30-Jan-19,BC CIMP (RW),WQ,,,,,,10:45:00,Autosampler (Flow Paced),Equipment Blank,,Autosampler,,,,,,13/Feb/2019 21:12,Blank Water,EPA Method 1668C,PCB 031,,pg/L,,<2.42,ND,2.42,4.96,None,Com,1,,,,,,WPD-25970,3823401,,Wet,01/30/2019 10:45,01/30/2019 10:45,,,
CC_CEN,31-Jan-19,BC CIMP (RW),WQ,,,,,,11:45:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,14/Feb/2019 17:56,Stormborne Sediment,Calculated,PCB 031,,pg/g ww,,237.008,,19.06,38.82,FDP,Com,1,,,,,,WPD-25973,3823415,,Wet,01/31/2019 11:45,01/31/2019 21:44,,,
CC_CEN (SBS Fblank),30-Jan-19,BC CIMP (RW),WQ,,,,,,11:35:00,Autosampler (Flow Paced),Equipment Blank,,Autosampler,,,,,,13/Feb/2019 22:17,Blank Water,EPA Method 1668C,PCB 031,,pg/L,,<0.559,ND,0.559,4.89,None,Com,1,,,,,,WPD-25975,3823402,,Wet,01/30/2019 11:35,01/30/2019 11:35,,,
BC_RW_FDUP (Comp),31-Jan-19,BC CIMP (RW),WQ,,,,,,10:51:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,,28/Feb/2019 17:30,Stormborne Sediment,Calculated,PCB 031,,pg/g ww,,661.224,,4.94,50.2,FDP,Com,5,,,,,,WPD-25979,3823416,,Wet,01/31/2019 10:51,01/31/2019 18:03,,,
BC-RW-FBLANK,30-Jan-19,BC CIMP (RW),WQ,,,,,,10:00:00,Water_Grab,Equipment Blank,,Autosampler,,,,,,06/Feb/2019 21:30,Blank Water,EPA 1668C,PCB 031,,ng/L,,<0.0039,ND,0.0039,1.9,None,Com,1,,,,,,WPD-25981,3823413,,Wet,01/30/2019 10:00,01/30/2019 10:00,,,
BC_SW_FAI,31-Jan-19,BC CIMP (SWO),WQ,,,,,,11:57:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,,07/Feb/2019 22:09,Sample Water,EPA 1668C,PCB 031,,ng/L,,0.19DNQ,DNQ,0.0058,1.9,None,Com,1,,,,,,WPD-25983,3823406,,Wet,01/31/2019 11:57,01/31/2019 15:12,,,
CC_SW_LAC,31-Jan-19,BC CIMP (SWO),WQ,,,3 hours composite.,,,11:30:00,Other,Composite,,Peristaltic Pump,,,,,,07/Feb/2019 23:24,Sample Water,EPA 1668C,PCB 031,,ng/L,,0.041DNQ,DNQ,0.002,1.9,None,Com,1,,,,,,WPD-25985,3823411,,Wet,01/31/2019 11:30,01/31/2019 14:30,,,
SC_SW_WAS,31-Jan-19,BC CIMP (SWO),WQ,,,"4,4'-DDE, 4,4'-DDT, and Heptachlor results are outdated. Refer to WPD-26228 for updated results. ",,,11:10:00,Other,Composite,,Peristaltic Pump,,,,,,08/Feb/2019 00:39,Sample Water,EPA 1668C,PCB 031,,ng/L,,0.037DNQ,DNQ,0.0015,2,None,Com,1,,,,,,WPD-25987,3823412,,Wet,01/31/2019 11:10,01/31/2019 14:10,,,
BC_SW_FDUP (Comp),31-Jan-19,BC CIMP (SWO),WQ,,,,,,11:57:00,Autosampler (Time Paced),Field Duplicate,,Autosampler,,,,,,08/Feb/2019 01:54,Sample Water,EPA 1668C,PCB 031,,ng/L,,0.16DNQ,DNQ,0.003,1.9,None,Com,1,,,,,,WPD-25988,3823407,,Wet,01/31/2019 11:57,01/31/2019 15:12,,,
BCE_PAC,26-Mar-19,BC CIMP (RW),WQ,,,,,,10:10:00,Sediment Grab,Composite,,Van Veen Grab,,,,,,05/Apr/2019 19:50,Sediment,EPA 1668C,PCB 031,,pg/g dw,,78,,1.8,26,None,Com,1,,,,,,WPD-26273,3964201,,Dry,03/26/2019 10:10,03/26/2019 10:10,,,
BCE_CUL,26-Mar-19,BC CIMP (RW),WQ,,,,,,11:25:00,Sediment Grab,Composite,,Van Veen Grab,,,,,,05/Apr/2019 21:05,Sediment,EPA 1668C,PCB 031,,pg/g dw,,45,,1.4,25,None,Com,1,,,,,,WPD-26274,3964202,,Dry,03/26/2019 11:25,03/26/2019 11:25,,,
BCE_PAC,13-Mar-19,BC CIMP (RW),WQ,,,Topsmelt (atherinops affinis),,,11:25:00,Other,Composite,,Hook and Line,,,,,1054,08/Apr/2019 17:19,Tissue,EPA 8082,PCB 031,,ug/kg,,<0.070,ND,0.07,0.2,None,Com,1,,,,,,WPD-26415,4025801,,Dry,03/13/2019 11:25,03/13/2019 11:25,,,
BCE_PAC,13-Mar-19,BC CIMP (RW),WQ,,,,,,14:30:00,Other,Composite,,Hook and Line,,,,,1054,08/Apr/2019 19:01,Tissue,EPA 8082,PCB 031,,ug/kg,,<0.070,ND,0.07,0.2,None,Com,1,,,,,,WPD-26416,4025802,,Dry,03/13/2019 14:30,03/13/2019 14:30,,,
BCE-1,11-Apr-19,BC CIMP (RW),WQ,,,"BCE-1 Mussel sample jar distribution
Mussel sample total weight: 219g
% Solids jar sample weight: 80g
% Lipids jar sample weght: 69g
Pest jar sample weight: 53g",,,10:45:00,Other,Grab,,None,,,,,1056,16/May/2019 04:16,Tissue,EPA 8082,PCB 031,,ug/kg,,0.217,,0.07,0.2,None,Com,1,,,,,,WPD-26462,4178001,,Dry,04/11/2019 10:45,04/11/2019 10:45,,,
BCE-2,11-Apr-19,BC CIMP (RW),WQ,,,"BCE-2 Mussel sample jar distribution
Mussel sample total weight: 128g
% Solids jar sample weight: 50g
% Lipids jar sample weght: 33g
Pest jar sample weight: 33g",,,10:00:00,Other,Grab,,None,,,,,1056,16/May/2019 05:57,Tissue,EPA 8082,PCB 031,,ug/kg,,<0.070,ND,0.07,0.2,None,Com,1,,,,,,WPD-26463,4178002,,Dry,04/11/2019 10:00,04/11/2019 10:00,,,
BCE-3,11-Apr-19,BC CIMP (RW),WQ,,,"BCE-3 Mussel sample jar distribution
Mussel sample total weight: 200g
% Solids jar sample weight: 67g
% Lipids jar sample weght: 45g
Pest jar sample weight: 30g",,,11:40:00,Other,Grab,,None,,,,,1056,16/May/2019 07:38,Tissue,EPA 8082,PCB 031,,ug/kg,,<0.070,ND,0.07,0.2,None,Com,1,,,,,,WPD-26464,4178003,,Dry,04/11/2019 11:40,04/11/2019 11:40,,,
BCE-4,11-Apr-19,BC CIMP (RW),WQ,,,"BCE-4 Mussel sample jar distribution
Mussel sample total weight: 95 g
% Solids jar sample weight: 38g
% Lipids jar sample weght: 29g
Pest jar sample weight: 28g",,,12:00:00,Other,Grab,,None,,,,,1056,16/May/2019 09:20,Tissue,EPA 8082,PCB 031,,ug/kg,,<0.070,ND,0.07,0.2,None,Com,1,,,,,,WPD-26465,4178004,,Dry,04/11/2019 12:00,04/11/2019 12:00,,,
BCE_PAC,13-Mar-19,BC CIMP (RW),WQ,,,Topsmelt (atherinops affinis),,,11:25:00,Other,Composite,,Hook and Line,,,,,1054,08/Apr/2019 17:19,Tissue,EPA 8082,PCB 033,,ug/kg,,<0.14,ND,0.14,0.2,None,Com,1,,,,,,WPD-26415,4025801,,Dry,03/13/2019 11:25,03/13/2019 11:25,,,
BCE_PAC,13-Mar-19,BC CIMP (RW),WQ,,,,,,14:30:00,Other,Composite,,Hook and Line,,,,,1054,08/Apr/2019 19:01,Tissue,EPA 8082,PCB 033,,ug/kg,,<0.14,ND,0.14,0.2,None,Com,1,,,,,,WPD-26416,4025802,,Dry,03/13/2019 14:30,03/13/2019 14:30,,,
BCE-1,11-Apr-19,BC CIMP (RW),WQ,,,"BCE-1 Mussel sample jar distribution
Mussel sample total weight: 219g
% Solids jar sample weight: 80g
% Lipids jar sample weght: 69g
Pest jar sample weight: 53g",,,10:45:00,Other,Grab,,None,,,,,1056,16/May/2019 04:16,Tissue,EPA 8082,PCB 033,,ug/kg,,<0.14,ND,0.14,0.2,None,Com,1,,,,,,WPD-26462,4178001,,Dry,04/11/2019 10:45,04/11/2019 10:45,,,
BCE-2,11-Apr-19,BC CIMP (RW),WQ,,,"BCE-2 Mussel sample jar distribution
Mussel sample total weight: 128g
% Solids jar sample weight: 50g
% Lipids jar sample weght: 33g
Pest jar sample weight: 33g",,,10:00:00,Other,Grab,,None,,,,,1056,16/May/2019 05:57,Tissue,EPA 8082,PCB 033,,ug/kg,,<0.14,ND,0.14,0.2,None,Com,1,,,,,,WPD-26463,4178002,,Dry,04/11/2019 10:00,04/11/2019 10:00,,,
BCE-3,11-Apr-19,BC CIMP (RW),WQ,,,"BCE-3 Mussel sample jar distribution
Mussel sample total weight: 200g
% Solids jar sample weight: 67g
% Lipids jar sample weght: 45g
Pest jar sample weight: 30g",,,11:40:00,Other,Grab,,None,,,,,1056,16/May/2019 07:38,Tissue,EPA 8082,PCB 033,,ug/kg,,<0.14,ND,0.14,0.2,None,Com,1,,,,,,WPD-26464,4178003,,Dry,04/11/2019 11:40,04/11/2019 11:40,,,
BCE-4,11-Apr-19,BC CIMP (RW),WQ,,,"BCE-4 Mussel sample jar distribution
Mussel sample total weight: 95 g
% Solids jar sample weight: 38g
% Lipids jar sample weght: 29g
Pest jar sample weight: 28g",,,12:00:00,Other,Grab,,None,,,,,1056,16/May/2019 09:20,Tissue,EPA 8082,PCB 033,,ug/kg,,<0.14,ND,0.14,0.2,None,Com,1,,,,,,WPD-26465,4178004,,Dry,04/11/2019 12:00,04/11/2019 12:00,,,
BC_02_ING,22-Nov-18,BC CIMP (RW),WQ,,,,,,00:08:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,12/Jan/2019 17:51,Stormborne Sediment,Calculated,PCB 037,,pg/g ww,,167.683,,1.043,15.122,None,Com,5,,,,,,WPD-25478,3281923,,Wet,11/22/2018 00:08,11/22/2018 02:54,,,
BC_02_ING (SBS FBLANK),1-Oct-18,BC CIMP (RW),WQ,,,,,,11:40:00,Water_Grab,Equipment Blank,,Autosampler,,,,,,17/Oct/2018 06:35,Blank Water,EPA 1668C,PCB 037,,pg/L,,<0.884,ND,0.884,5.03,None,Com,1,,,,,,WPD-25479,3281921,,Wet,10/01/2018 11:40,10/01/2018 11:40,,,
CC_CEN,22-Nov-18,BC CIMP (RW),WQ,,,,,,01:23:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,11/Jan/2019 22:24,Stormborne Sediment,Calculated,PCB 037,,pg/g ww,,171.429,,3.09,44.67,None,Com,5,,,,,,WPD-25482,3281924,,Wet,11/22/2018 01:23,11/22/2018 03:16,,,
CC_CEN (SBS Fblank),29-Sep-18,BC CIMP (RW),WQ,,,,,,12:40:00,Water_Grab,Equipment Blank,,Autosampler,,,,,,17/Oct/2018 07:40,Blank Water,EPA 1668C,PCB 037,,pg/L,,<0.654,ND,0.654,4.98,None,Com,1,,,,,,WPD-25483,3281922,,Wet,09/29/2018 12:40,09/29/2018 12:40,,,
BC_RW_FDUP (Comp),22-Nov-18,BC CIMP (RW),WQ,,,,,,00:08:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,,12/Jan/2019 01:28,Stormborne Sediment,Calculated,PCB 037,,pg/g ww,,196.951,,1.043,15.854,None,Com,5,,,,,,WPD-25488,3281925,,Wet,11/22/2018 00:08,11/22/2018 02:54,,,
BC_RW_FBLANK (Comp),30-Sep-18,BC CIMP (RW),WQ,,,,,,12:30:00,Water_Grab,Equipment Blank,,Autosampler,,,,,,14/Oct/2018 00:00,Blank Water,EPA 1668C,PCB 037,,ng/L,,<0.00087,ND,0.00087,0.2,None,Com,1,,,,,,WPD-25490,3281912,,Wet,09/30/2018 12:30,09/30/2018 12:30,,,
BC_SW_FAI,22-Nov-18,BC CIMP (SWO),WQ,,,,,,01:28:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,320-45569-1,01/Dec/2018 00:00,Sample Water,EPA 1668C,PCB 037,,ng/L,,0.14DNQ,DNQ,0.0081,1.9,None,Com,1,,,,,,WPD-25492,3281908,,Wet,11/22/2018 01:28,11/22/2018 05:22,,,
CC_SW_LAC,22-Nov-18,BC CIMP (SWO),WQ,,,,,,00:50:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,320-45569-1,01/Dec/2018 00:00,Sample Water,EPA 1668C,PCB 037,,ng/L,,0.11DNQ,DNQ,0.0047,2,None,Com,1,,,,,,WPD-25494,3281909,,Wet,11/22/2018 00:50,11/22/2018 03:50,,,
SC_SW_WAS,21-Nov-18,BC CIMP (SWO),WQ,,,,,,00:40:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,320-45569-1,01/Dec/2018 00:00,Sample Water,EPA 1668C,PCB 037,,ng/L,,0.023DNQ,DNQ,0.0015,1.9,None,Com,1,,,,,,WPD-25496,3281910,,Wet,11/21/2018 00:40,11/22/2018 03:40,,,
BC_SW_FDUP (Comp),22-Nov-18,BC CIMP (SWO),WQ,,,,,,01:28:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,320-45569-1,01/Dec/2018 00:00,Sample Water,EPA 1668C,PCB 037,,ng/L,,0.079DNQ,DNQ,0.0047,2,None,Com,1,,,,,,WPD-25497,3281911,,Wet,11/22/2018 01:28,11/22/2018 05:22,,,
BC_02_ING,5-Jan-19,BC CIMP (RW),WQ,,,,,,21:45:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,02/Feb/2019 00:55,Stormborne Sediment,Calculated,PCB 037,,pg/g ww,,282.101,,3.33,9.67,None,Com,1,,,,,,WPD-25703,3676925,,Wet,01/05/2019 21:45,01/06/2019 09:55,,,
BC_02_ING (SBS FBlank),4-Jan-19,BC CIMP (RW),WQ,,,,,,12:00:00,Autosampler (Flow Paced),Equipment Blank,,Autosampler,,,,,,29/Jan/2019 13:54,Blank Water,EPA Method 1668C,PCB 037,,pg/L,,3.59DNQ,DNQ,1.71,4.94,None,Com,1,,,,,,WPD-25704,3676923,,Wet,01/04/2019 12:00,01/04/2019 12:00,,,
CC_CEN,5-Jan-19,BC CIMP (RW),WQ,,,,,,22:11:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,02/Feb/2019 02:00,Stormborne Sediment,Calculated,PCB 037,,pg/g ww,,204.286,,8.14,28,None,Com,1,,,,,,WPD-25707,3676926,,Wet,01/05/2019 22:11,01/06/2019 02:00,,,
CC_CEN (SBS Fblank),4-Jan-19,BC CIMP (RW),WQ,,,,,,13:15:00,Autosampler (Flow Paced),Equipment Blank,,Autosampler,,,,,,29/Jan/2019 14:59,Blank Water,EPA Method 1668C,PCB 037,,pg/L,,<1.03,ND,1.03,5.01,None,Com,1,,,,,,WPD-25708,3676924,,Wet,01/04/2019 13:15,01/04/2019 13:15,,,
BC_RW_FDUP (Comp),5-Jan-19,BC CIMP (RW),WQ,,,,,,21:45:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,,27/Feb/2019 19:48,Stormborne Sediment,Calculated,PCB 037,,pg/g ww,,280.156,,3.33,50.58,None,Com,5,,,,,,WPD-25713,3676927,,Wet,01/05/2019 21:45,01/06/2019 09:55,,,
BC_RW_FBLANK (Comp),3-Jan-19,BC CIMP (RW),WQ,,,,,,11:55:00,Autosampler (Flow Paced),Equipment Blank,,Autosampler,,,,,,25/Jan/2019 21:10,Blank Water,EPA 1668C,PCB 037,,ng/L,,0.0033DNQ,DNQ,0.00082,2,None,Com,1,,,,,,WPD-25715,3676902,,Wet,01/03/2019 11:55,01/03/2019 11:55,,,
BC_SW_FAI,5-Jan-19,BC CIMP (SWO),WQ,,,,,,18:11:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,25/Jan/2019 03:15,Sample Water,EPA 1668C,PCB 037,,ng/L,,0.078DNQ,DNQ,0.0045,2.6,None,Com,1,,,,,,WPD-25717,3676928,,Wet,01/05/2019 18:11,01/06/2019 01:59,,,
CC_SW_LAC,5-Jan-19,BC CIMP (SWO),WQ,,,,,,20:50:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,25/Jan/2019 04:30,Sample Water,EPA 1668C,PCB 037,,ng/L,,0.075DNQ,DNQ,0.003,1.9,None,Com,1,,,,,,WPD-25719,3676930,,Wet,01/05/2019 20:50,01/05/2019 22:50,,,
SC_SW_WAS,5-Jan-19,BC CIMP (SWO),WQ,,,,,,19:55:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,25/Jan/2019 05:45,Sample Water,EPA 1668C,PCB 037,,ng/L,,0.033DNQ,DNQ,0.002,1.9,None,Com,1,,,,,,WPD-25721,3676931,,Wet,01/05/2019 19:55,01/05/2019 22:55,,,
BC_SW_FDUP (Comp),5-Jan-19,BC CIMP (SWO),WQ,,,,,,18:11:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,,25/Jan/2019 19:55,Sample Water,EPA 1668C,PCB 037,,ng/L,,0.076DNQ,DNQ,0.0038,2.6,None,Com,1,,,,,,WPD-25722,3676929,,Wet,01/05/2019 18:11,01/06/2019 01:59,,,
BC_02_ING,31-Jan-19,BC CIMP (RW),WQ,,,,,,10:51:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,28/Feb/2019 15:20,Stormborne Sediment,Calculated,PCB 037,,pg/g ww,,279.592,,3.49,50.41,FDP,Com,5,,,,,,WPD-25969,3823414,,Wet,01/31/2019 10:51,01/31/2019 18:03,,,
BC_02_ING (SBS FBlank),30-Jan-19,BC CIMP (RW),WQ,,,,,,10:45:00,Autosampler (Flow Paced),Equipment Blank,,Autosampler,,,,,,13/Feb/2019 21:12,Blank Water,EPA Method 1668C,PCB 037,,pg/L,,<0.452,ND,0.452,4.96,None,Com,1,,,,,,WPD-25970,3823401,,Wet,01/30/2019 10:45,01/30/2019 10:45,,,
CC_CEN,31-Jan-19,BC CIMP (RW),WQ,,,,,,11:45:00,Autosampler (Flow Paced),Composite,,Autosampler,,,,,,14/Feb/2019 17:56,Stormborne Sediment,Calculated,PCB 037,,pg/g ww,,178.74,,13.46,38.82,FDP,Com,1,,,,,,WPD-25973,3823415,,Wet,01/31/2019 11:45,01/31/2019 21:44,,,
CC_CEN (SBS Fblank),30-Jan-19,BC CIMP (RW),WQ,,,,,,11:35:00,Autosampler (Flow Paced),Equipment Blank,,Autosampler,,,,,,13/Feb/2019 22:17,Blank Water,EPA Method 1668C,PCB 037,,pg/L,,<0.813,ND,0.813,4.89,None,Com,1,,,,,,WPD-25975,3823402,,Wet,01/30/2019 11:35,01/30/2019 11:35,,,
BC_RW_FDUP (Comp),31-Jan-19,BC CIMP (RW),WQ,,,,,,10:51:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,,28/Feb/2019 17:30,Stormborne Sediment,Calculated,PCB 037,,pg/g ww,,377.551,,3.49,50.2,FDP,Com,5,,,,,,WPD-25979,3823416,,Wet,01/31/2019 10:51,01/31/2019 18:03,,,
BC-RW-FBLANK,30-Jan-19,BC CIMP (RW),WQ,,,,,,10:00:00,Water_Grab,Equipment Blank,,Autosampler,,,,,,06/Feb/2019 21:30,Blank Water,EPA 1668C,PCB 037,,ng/L,,<0.0048,ND,0.0048,1.9,None,Com,1,,,,,,WPD-25981,3823413,,Wet,01/30/2019 10:00,01/30/2019 10:00,,,
BC_SW_FAI,31-Jan-19,BC CIMP (SWO),WQ,,,,,,11:57:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,,07/Feb/2019 22:09,Sample Water,EPA 1668C,PCB 037,,ng/L,,0.095DNQ,DNQ,0.0065,1.9,None,Com,1,,,,,,WPD-25983,3823406,,Wet,01/31/2019 11:57,01/31/2019 15:12,,,
CC_SW_LAC,31-Jan-19,BC CIMP (SWO),WQ,,,3 hours composite.,,,11:30:00,Other,Composite,,Peristaltic Pump,,,,,,07/Feb/2019 23:24,Sample Water,EPA 1668C,PCB 037,,ng/L,,0.024DNQ,DNQ,0.0023,1.9,None,Com,1,,,,,,WPD-25985,3823411,,Wet,01/31/2019 11:30,01/31/2019 14:30,,,
SC_SW_WAS,31-Jan-19,BC CIMP (SWO),WQ,,,"4,4'-DDE, 4,4'-DDT, and Heptachlor results are outdated. Refer to WPD-26228 for updated results. ",,,11:10:00,Other,Composite,,Peristaltic Pump,,,,,,08/Feb/2019 00:39,Sample Water,EPA 1668C,PCB 037,,ng/L,,0.025DNQ,DNQ,0.0017,2,None,Com,1,,,,,,WPD-25987,3823412,,Wet,01/31/2019 11:10,01/31/2019 14:10,,,
